issuekey,topic_3,topic_4,topic_6,topic_11,topic_16,topic_18,topic_12,topic_19,topic_15,topic_9,topic_14,topic_10,topic_0,topic_17,topic_13,topic_1,topic_2,topic_5,topic_7,topic_8
DM-10612,0.01843535713851452,0.017443152144551277,0.02120034024119377,0.020121680572628975,0.01995164342224598,0.01386404037475586,0.01695951074361801,0.018807610496878624,0.01597248576581478,0.679062008857727,0.017699433490633965,0.019150007516145706,0.01536262221634388,0.016178328543901443,0.01348851528018713,0.016555195674300194,0.015845967456698418,0.013892876915633678,0.016011958941817284,0.013997226022183895
DM-10633,0.013854351826012135,0.013108701445162296,0.015932263806462288,0.015121640637516975,0.5121221542358398,0.010418962687253952,0.012745238840579987,0.014134103432297707,0.012003480456769466,0.013127977959811687,0.013301298022270203,0.014391419477760792,0.011545161716639996,0.2607139050960541,0.01013675145804882,0.012441392987966537,0.011908400803804398,0.01044063363224268,0.012033144943416119,0.010519052855670452
DM-10737,0.6080778241157532,0.0,0.0,0.0,0.14558382332324982,0.0,0.13968242704868317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-10691,0.01843523420393467,0.017443036660552025,0.02120019868016243,0.02012154646217823,0.019951511174440384,0.013863948173820972,0.01695939712226391,0.680402934551239,0.015972379595041275,0.017468689009547234,0.017699316143989563,0.019149882718920708,0.015362519770860672,0.016178220510482788,0.013488425873219967,0.01655508577823639,0.01584586314857006,0.013892784714698792,0.016011852771043777,0.013997132889926434
DM-10690,0.01843523420393467,0.017443036660552025,0.02120019868016243,0.02012154646217823,0.019951511174440384,0.013863948173820972,0.01695939712226391,0.680402934551239,0.015972379595041275,0.017468689009547234,0.017699316143989563,0.019149882718920708,0.015362519770860672,0.016178220510482788,0.013488425873219967,0.01655508577823639,0.01584586314857006,0.013892784714698792,0.016011852771043777,0.013997132889926434
DM-10686,0.027549808844923973,0.026067059487104416,0.03168180212378502,0.030069852247834206,0.02981574833393097,0.02071842923760414,0.025344302877783775,0.028106102719902992,0.023869292810559273,0.02610539086163044,0.02645004354417324,0.02861778438091278,0.02295791171491146,0.5184615850448608,0.02015724591910839,0.024740096181631088,0.023680225014686584,0.02076152339577675,0.023928280919790268,0.020917464047670364
DM-10748,0.0,0.0,0.0,0.0,0.0,0.0,0.43797263503074646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43048325181007385,0.0,0.0,0.0
DM-10779,0.011095035821199417,0.010497893206775188,0.012759099714457989,0.012109924107789993,0.21108697354793549,0.0,0.01020682044327259,0.011319071054458618,0.0,0.01051333174109459,0.010652131401002407,0.011525138281285763,0.0,0.0,0.0,0.6072191596031189,0.0,0.0,0.0,0.0
DM-10778,0.01109496969729662,0.01049783080816269,0.39968082308769226,0.012109851464629173,0.012007518671452999,0.0,0.4196212589740753,0.011319002136588097,0.0,0.010513268411159515,0.010652068071067333,0.011525069363415241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-10777,0.02754800021648407,0.5203832983970642,0.03167971968650818,0.03006787784397602,0.029813790693879128,0.020717069506645203,0.025342639535665512,0.028104256838560104,0.02386772632598877,0.026103679090738297,0.026448307558894157,0.028615910559892654,0.022956404834985733,0.024175316095352173,0.020155921578407288,0.02473847195506096,0.023678669705986977,0.02076015993952751,0.023926710709929466,0.020916089415550232
DM-10769,0.013853824697434902,0.013108202256262302,0.015931658446788788,0.015121065080165863,0.01499328576028347,0.010418565943837166,0.012744754552841187,0.014133571647107601,0.01200302317738533,0.5102620124816895,0.013300792314112186,0.014390871860086918,0.011544722132384777,0.012157710269093513,0.01013636589050293,0.012440919876098633,0.011907948181033134,0.010440235957503319,0.012032686732709408,0.259077787399292
DM-10764,0.027547970414161682,0.026065319776535034,0.03167968615889549,0.030067846179008484,0.02981375902891159,0.020717047154903412,0.025342611595988274,0.028104227036237717,0.02386770024895668,0.5204220414161682,0.02644827961921692,0.02861587516963482,0.022956380620598793,0.024175290018320084,0.020155901089310646,0.02473844587802887,0.023678645491600037,0.02076013945043087,0.023926684632897377,0.02091606892645359
DM-10760,0.013853747397661209,0.013108129613101482,0.015931591391563416,0.015120981261134148,0.01499320287257433,0.5075787901878357,0.012744682841002941,0.262668251991272,0.012002957053482533,0.013127405196428299,0.013300717808306217,0.014390791766345501,0.011544657871127129,0.012157642282545567,0.010136309079825878,0.012440850026905537,0.011907881125807762,0.010440178215503693,0.012032619677484035,0.010518594644963741
DM-10807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1953597068786621,0.0,0.0,0.0,0.1481848806142807,0.0,0.0,0.0,0.531096339225769,0.0
DM-10805,0.027548184618353844,0.02606552094221115,0.031679969280958176,0.03006807528436184,0.029813988134264946,0.020717207342386246,0.025342805311083794,0.028104443103075027,0.023867882788181305,0.026103850454092026,0.026448482647538185,0.02861609496176243,0.517271101474762,0.024175476282835007,0.020156055688858032,0.02473863586783409,0.023678826168179512,0.020760297775268555,0.02392686903476715,0.020916229113936424
DM-10800,0.018436452373862267,0.0174441896378994,0.0212016012519598,0.02012287639081478,0.019952841103076935,0.013864864595234394,0.016960518434643745,0.018808726221323013,0.01597343571484089,0.017469841986894608,0.01770048588514328,0.019151147454977036,0.015363535843789577,0.016179289668798447,0.34428924322128296,0.016556181013584137,0.01584690995514393,0.013893702998757362,0.01601291075348854,0.34477126598358154
DM-10799,0.02754797413945198,0.026065323501825333,0.03167968988418579,0.030067849904298782,0.02981376275420189,0.02071705088019371,0.025342615321278572,0.028104230761528015,0.02386770397424698,0.5204220414161682,0.026448283344507217,0.028615878894925117,0.022956382483243942,0.024175293743610382,0.020155902951955795,0.02473844774067402,0.023678647354245186,0.02076014131307602,0.023926688358187675,0.02091607078909874
DM-10795,0.36775633692741394,0.010498661547899246,0.012760031968355179,0.012110819108784199,0.012008468620479107,0.0,0.010207567363977432,0.011319899000227451,0.0,0.010514101013541222,0.010652911849319935,0.011525982059538364,0.208298921585083,0.0,0.0,0.25057142972946167,0.0,0.0,0.0,0.0
DM-10785,0.01385404821485281,0.01310841366648674,0.01593194715678692,0.015121309086680412,0.014993531629443169,0.010418733581900597,0.012744959443807602,0.01413379330188036,0.01200321689248085,0.013127690181136131,0.013301006518304348,0.27241620421409607,0.0115449083968997,0.26074498891830444,0.010136529803276062,0.012441120110452175,0.2509855329990387,0.010440404526889324,0.012032880447804928,0.010518822818994522
DM-10782,0.0,0.0,0.34270042181015015,0.010099555365741253,0.010014212690293789,0.0,0.0,0.0,0.34007102251052856,0.0,0.0,0.0,0.0,0.17415226995944977,0.0,0.0,0.0,0.0,0.0,0.0
DM-10819,0.013855474069714546,0.013109762221574783,0.015933554619550705,0.26363813877105713,0.014995071105659008,0.25896841287612915,0.01274627074599266,0.014135247096419334,0.01200445182621479,0.013129041530191898,0.013302375562489033,0.01439258549362421,0.01154609676450491,0.2607586681842804,0.010137572884559631,0.012442400678992271,0.011909364722669125,0.01044147927314043,0.012034119106829166,0.010519905015826225
DM-10809,0.01385304145514965,0.013107460923492908,0.01593075692653656,0.23526892066001892,0.2919771373271942,0.010417977347970009,0.01274403277784586,0.014132766053080559,0.01200234517455101,0.013126736506819725,0.013300039805471897,0.26296466588974,0.011544069275259972,0.012157022953033447,0.010135793127119541,0.012440215796232224,0.011907274834811687,0.010439646430313587,0.012032006867229939,0.010518058203160763
DM-10839,0.0,0.0,0.0,0.0,0.0,0.0,0.16755923628807068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7009655833244324,0.0
DM-10838,0.01843647100031376,0.01744420826435089,0.021201621741056442,0.020122896879911423,0.01995285041630268,0.013864878565073013,0.3477456867694855,0.018808746710419655,0.015973452478647232,0.0174698606133461,0.017700504511594772,0.019151166081428528,0.015363551676273346,0.346966952085495,0.013489331118762493,0.01655619777739048,0.01584692671895027,0.013893716968595982,0.016012927517294884,0.01399807259440422
DM-10837,0.018435407429933548,0.017443200573325157,0.021200397983193398,0.020121747627854347,0.0199517123401165,0.013864078558981419,0.016959557309746742,0.6803999543190002,0.015972530469298363,0.017468852922320366,0.017699481919407845,0.019150063395500183,0.015362664125859737,0.016178373247385025,0.01348855160176754,0.016555242240428925,0.015846012160182,0.013892915099859238,0.016012003645300865,0.013997264206409454
DM-10831,0.018435755744576454,0.01744353026151657,0.02120080031454563,0.020122116431593895,0.0199520755559206,0.013864340260624886,0.01695987768471241,0.018808016553521156,0.015972832217812538,0.34825751185417175,0.017699817195534706,0.019150422886013985,0.015362954698503017,0.0161786787211895,0.01348880771547556,0.016555555164813995,0.015846312046051025,0.01389317773282528,0.34680986404418945,0.01399752963334322
DM-10828,0.0,0.0,0.19713278114795685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15490783751010895,0.0,0.0,0.0,0.0,0.2869720160961151,0.0,0.24516908824443817,0.0,0.0
DM-10854,0.011096120811998844,0.010498919524252415,0.012760345824062824,0.012111108750104904,0.01200876384973526,0.0,0.20930713415145874,0.011320176534354687,0.0,0.01051435898989439,0.010653178207576275,0.011526265181601048,0.0,0.39856472611427307,0.0,0.0,0.0,0.0,0.2180263102054596,0.0
DM-10853,0.0,0.0,0.0,0.0,0.0,0.0,0.46093690395355225,0.1757345348596573,0.0,0.0,0.0,0.0,0.25507715344429016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-10842,0.7595643997192383,0.013107281178236008,0.01593053713440895,0.015120002441108227,0.01499223243445158,0.010417833924293518,0.012743857689201832,0.014132571406662464,0.012002180330455303,0.01312655583024025,0.013299857266247272,0.01438986137509346,0.011543910950422287,0.012156855314970016,0.010135653428733349,0.012440045364201069,0.011907110922038555,0.010439502075314522,0.012031841091811657,0.010517913848161697
DM-10871,0.01385265588760376,0.01310709584504366,0.761645495891571,0.01511978916823864,0.014992021024227142,0.010417686775326729,0.012743677943944931,0.014132372103631496,0.012002010829746723,0.013126370497047901,0.013299670070409775,0.01438965741544962,0.01154374796897173,0.012156683951616287,0.010135510936379433,0.012439869344234467,0.01190694235265255,0.010439354926347733,0.012031671591103077,0.010517764836549759
DM-10908,0.0110951978713274,0.010498045943677425,0.012759285047650337,0.012110100127756596,0.012007765471935272,0.0,0.010206968523561954,0.01131923496723175,0.0,0.010513486340641975,0.010652286931872368,0.011525305919349194,0.0,0.0,0.2178485244512558,0.0,0.0,0.0,0.0,0.5950257182121277
DM-10903,0.1503337174654007,0.43468162417411804,0.0,0.0,0.0,0.2907249629497528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-10926,0.027548493817448616,0.026065822690725327,0.03168028965592384,0.03006841614842415,0.029814325273036957,0.02071744203567505,0.025343092158436775,0.5224136114120483,0.023868152871727943,0.026104144752025604,0.02644878253340721,0.028616419062018394,0.022956816479563713,0.024175750091671944,0.02015628293156624,0.024738915264606476,0.023679094389081,0.020760532468557358,0.02392713911831379,0.020916465669870377
DM-10922,0.018435711041092873,0.017443479970097542,0.021200736984610558,0.02012205868959427,0.019952017813920975,0.013864300213754177,0.01695982739329338,0.01880796067416668,0.015972785651683807,0.01746913231909275,0.017699765041470528,0.019150367006659508,0.015362909995019436,0.016178632155060768,0.01348876766860485,0.6781424283981323,0.015846265479922295,0.01389313768595457,0.01601225882768631,0.013997488655149937
DM-10921,0.2624174952507019,0.013107381761074066,0.01593065820634365,0.015120116993784904,0.5121374130249023,0.01041791308671236,0.012743954546749592,0.01413267944008112,0.012002270668745041,0.013126655481755733,0.013299960643053055,0.01438997033983469,0.0115439984947443,0.012156947515904903,0.010135730728507042,0.012440139427781105,0.011907201260328293,0.010439581237733364,0.01203193236142397,0.01051799301058054
DM-10920,0.011095579713582993,0.010498407296836376,0.01275974977761507,0.012110517360270023,0.21106892824172974,0.0,0.01020732056349516,0.011319625191390514,0.0,0.2727084159851074,0.010652653872966766,0.01152570266276598,0.3443160057067871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-10919,0.013853957876563072,0.013108327984809875,0.25247636437416077,0.015121210366487503,0.014993431977927685,0.010418666526675224,0.23625755310058594,0.014133701100945473,0.012003138661384583,0.013127604499459267,0.2989348769187927,0.014391010627150536,0.011544832959771156,0.01215782668441534,0.010136463679373264,0.012441039085388184,0.011908061802387238,0.010440336540341377,0.01203280221670866,0.010518753901124
DM-10937,0.2102215439081192,0.010499820113182068,0.012761440128087997,0.012112146243453026,0.012009800411760807,0.0,0.010208693332970142,0.01132114790380001,0.20872795581817627,0.010515260510146618,0.2096821814775467,0.011527253314852715,0.20827919244766235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-10934,0.0,0.0,0.010640624910593033,0.010099239647388458,0.3389438986778259,0.0,0.0,0.0,0.5092376470565796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-10931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5252737402915955,0.0,0.0,0.0,0.0,0.0,0.16186319291591644,0.0,0.0,0.0,0.0,0.0,0.18828162550926208
DM-10947,0.2624240815639496,0.013107809238135815,0.015931179746985435,0.015120611526072025,0.014992842450737953,0.01041825395077467,0.01274437177926302,0.014133143238723278,0.012002663686871529,0.013127084821462631,0.013300393708050251,0.2629470229148865,0.01154437568038702,0.012157345190644264,0.010136062279343605,0.012440546415746212,0.011907590553164482,0.010439923033118248,0.012032326310873032,0.2590923607349396
DM-10945,0.15032312273979187,0.0,0.0,0.0,0.0,0.0,0.0,0.29285064339637756,0.1492449939250946,0.0,0.0,0.2930578291416168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-10943,0.018436256796121597,0.3482123911380768,0.021201372146606445,0.02012266032397747,0.019952615723013878,0.013864715583622456,0.01696033589541912,0.018808525055646896,0.01597326435148716,0.017469655722379684,0.017700297757983208,0.01915094256401062,0.34617170691490173,0.016179116442799568,0.013489171862602234,0.01655600406229496,0.01584674045443535,0.013893553987145424,0.01601273939013481,0.013997908681631088
DM-10953,0.0,0.0,0.010641995817422867,0.010100537911057472,0.010015184059739113,0.0,0.0,0.0,0.17405004799365997,0.0,0.0,0.5077326893806458,0.0,0.17409788072109222,0.0,0.0,0.0,0.0,0.0,0.0
DM-10984,0.0,0.0,0.010640890337526798,0.1761253923177719,0.010014151223003864,0.0,0.0,0.0,0.0,0.2517768442630768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42914852499961853,0.0
DM-10983,0.0,0.0,0.0,0.2934468388557434,0.5781345963478088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-10982,0.1503286361694336,0.0,0.0,0.2833874225616455,0.11639127135276794,0.0,0.0,0.0,0.0,0.0,0.0,0.19526705145835876,0.0,0.0,0.14818739891052246,0.0,0.0,0.0,0.0,0.0
DM-10981,0.011095580644905567,0.01049840822815895,0.012759724631905556,0.012110518291592598,0.012008178979158401,0.0,0.010207322426140308,0.011319627054035664,0.0,0.010513847693800926,0.010652655735611916,0.011525703594088554,0.20829418301582336,0.0,0.0,0.0,0.6068142056465149,0.0,0.0,0.0
DM-10977,0.027547983452677727,0.5203835964202881,0.031679701060056686,0.03006785921752453,0.029813773930072784,0.020717058330774307,0.025342624634504318,0.02810424007475376,0.023867711424827576,0.026103662326931953,0.026448292657732964,0.028615890070796013,0.02295639179646969,0.024175303056836128,0.020155910402536392,0.024738457053899765,0.023678656667470932,0.020760148763656616,0.023926695808768272,0.020916078239679337
DM-10976,0.013853849843144417,0.013108225539326668,0.015931686386466026,0.015121092088520527,0.014993314631283283,0.010418584570288658,0.012744775973260403,0.014133590273559093,0.012003044597804546,0.013127502053976059,0.013300820253789425,0.014390897937119007,0.011544742621481419,0.01215773168951273,0.010136383585631847,0.5096148252487183,0.011907968670129776,0.010440254583954811,0.012032708153128624,0.2590380609035492
DM-10975,0.6083487272262573,0.2095797210931778,0.012759075500071049,0.012109894305467606,0.012007560580968857,0.0,0.010206795297563076,0.011319042183458805,0.0,0.010513304732739925,0.010652105323970318,0.01152510941028595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-10974,0.011095709167420864,0.010498530231416225,0.012759917415678501,0.01211065985262394,0.012008318677544594,0.0,0.2092912644147873,0.21036987006664276,0.0,0.010513968765735626,0.01065277773886919,0.011525837704539299,0.0,0.0,0.4063071012496948,0.0,0.0,0.0,0.0,0.0
DM-10973,0.013853183016180992,0.013107595033943653,0.26449644565582275,0.0151203703135252,0.26357144117355347,0.010418083518743515,0.012744163163006306,0.014132910408079624,0.26056358218193054,0.01312687061727047,0.013300175778567791,0.014390205033123493,0.011544187553226948,0.012157146818935871,0.010135896503925323,0.012440343387424946,0.011907395906746387,0.010439752601087093,0.012032128870487213,0.010518165305256844
DM-10965,0.01385463122278452,0.013108965009450912,0.01593264937400818,0.5122948884963989,0.014994173310697079,0.01041917223483324,0.01274549588561058,0.014134387485682964,0.012003722600638866,0.013128242455422878,0.013301566243171692,0.2628975212574005,0.01154539454728365,0.012158418074250221,0.010136956349015236,0.012441643513739109,0.011908641085028648,0.010440844111144543,0.012033387087285519,0.010519265197217464
DM-11000,0.0,0.0,0.0,0.21201729774475098,0.47007036209106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19551971554756165
DM-10998,0.027548057958483696,0.02606540359556675,0.03167978674173355,0.030067941173911095,0.0298138540238142,0.020717114210128784,0.02534269168972969,0.02810431644320488,0.0238677766174078,0.026103733107447624,0.5207652449607849,0.02861596643924713,0.022956453263759613,0.02417536824941635,0.02015596441924572,0.024738524109125137,0.023678719997406006,0.020760204643011093,0.023926761001348495,0.020916134119033813
DM-11010,0.013853136450052261,0.013107551261782646,0.015930866822600365,0.015120314434170723,0.014992541633546352,0.2811459004878998,0.012744120322167873,0.014132862910628319,0.4869808554649353,0.013126826845109463,0.013300132006406784,0.014390157535672188,0.011544149369001389,0.012157105840742588,0.010135862976312637,0.012440301477909088,0.011907356791198254,0.010439718142151833,0.012032088823616505,0.010518130846321583
DM-11009,0.5218576192855835,0.026065802201628685,0.03168027475476265,0.030068401247262955,0.029814312234520912,0.020717430859804153,0.02534308098256588,0.028104746714234352,0.023868141695857048,0.02610413357615471,0.026448769494891167,0.02861640602350235,0.022956805303692818,0.02417573891580105,0.020156273618340492,0.02473890408873558,0.023679083213210106,0.02076052315533161,0.023927127942442894,0.02091645449399948
DM-11002,0.341317743062973,0.0,0.010640867985785007,0.010099480859935284,0.50809645652771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-11016,0.0,0.0,0.12670472264289856,0.15103480219841003,0.0,0.0,0.31689611077308655,0.0,0.0,0.0,0.0,0.29302355647087097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-11013,0.0,0.0,0.0,0.0,0.0,0.0,0.11650632321834564,0.4457060694694519,0.12011079490184784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22693879902362823,0.0,0.0,0.0
DM-11018,0.0,0.0,0.010640803724527359,0.010099408216774464,0.010014062747359276,0.0,0.506600558757782,0.0,0.17404372990131378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1730058640241623,0.0,0.0
DM-11033,0.013853682205080986,0.013108067214488983,0.015931520611047745,0.015120909549295902,0.014993131160736084,0.010418458841741085,0.012744622305035591,0.014133419841527939,0.012002899311482906,0.2616684138774872,0.013300655409693718,0.014390723779797554,0.011544602923095226,0.01215758454054594,0.25871187448501587,0.012440791353583336,0.011907825246453285,0.010440128855407238,0.012032562866806984,0.2590981125831604
DM-11051,0.0,0.0,0.010641229338943958,0.010099818930029869,0.01001446321606636,0.0,0.0,0.0,0.5041218400001526,0.17681631445884705,0.0,0.0,0.0,0.0,0.0,0.17429813742637634,0.0,0.0,0.0,0.0
DM-11094,0.0,0.0,0.0106407031416893,0.010099310427904129,0.8401635885238647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-11091,0.0,0.0,0.0,0.0,0.22415712475776672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3605731129646301,0.0,0.0,0.29192444682121277,0.0,0.0,0.0,0.0
DM-11104,0.013852969743311405,0.434591680765152,0.34015578031539917,0.015120131894946098,0.0149923637509346,0.010417922399938107,0.012743966653943062,0.014132692478597164,0.012002281844615936,0.013126667588949203,0.013299970887601376,0.014389983378350735,0.011544009670615196,0.012156959623098373,0.010135740041732788,0.012440151534974575,0.011907212436199188,0.010439591482281685,0.012031943537294865,0.01051800325512886
DM-11097,0.011094973422586918,0.010497832670807838,0.012759026139974594,0.012109853327274323,0.012007520534098148,0.0,0.010206760838627815,0.01131900493055582,0.0,0.010513270273804665,0.010652069933712482,0.01152507122606039,0.0,0.0,0.8044540286064148,0.0,0.0,0.0,0.0,0.0
DM-18276,0.0,0.0,0.0,0.3360704779624939,0.2507525384426117,0.0,0.14967511594295502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14835132658481598,0.0,0.0
DM-11147,0.013852931559085846,0.013107357546687126,0.015930630266666412,0.015120120719075203,0.01499231904745102,0.010417894460260868,0.012743932195007801,0.014132654294371605,0.23819489777088165,0.013126632198691368,0.013299936428666115,0.0143899442628026,0.01154397800564766,0.012156926095485687,0.01013571210205555,0.012440117076039314,0.5314245820045471,0.010439563542604446,0.012031910941004753,0.010517974384129047
DM-11138,0.0,0.0,0.0,0.0,0.0,0.0,0.13104233145713806,0.0,0.0,0.13696259260177612,0.0,0.13176758587360382,0.0,0.0,0.0,0.2594521641731262,0.0,0.0,0.0,0.24495361745357513
DM-11137,0.0,0.0,0.13261668384075165,0.2569131553173065,0.0,0.14511872828006744,0.0,0.0,0.0,0.0,0.0,0.24126745760440826,0.0,0.0,0.0,0.0,0.0,0.0,0.13060051202774048,0.0
DM-11158,0.0,0.2310967743396759,0.0,0.37387844920158386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3234490752220154,0.0,0.0,0.0,0.0,0.0,0.0
DM-11166,0.011095050722360611,0.010497907176613808,0.012759115546941757,0.6093600988388062,0.012007609941065311,0.0,0.010206833481788635,0.01131909154355526,0.0,0.010513344779610634,0.010652146302163601,0.011525153182446957,0.0,0.2088213711977005,0.0,0.0,0.0,0.0,0.0,0.0
DM-11164,0.0,0.0,0.010640694759786129,0.010099298320710659,0.01001395471394062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8384590744972229,0.0,0.0,0.0,0.0
DM-11163,0.0,0.0,0.010640818625688553,0.010099407285451889,0.01001406367868185,0.0,0.0,0.0,0.0,0.8389158844947815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-11162,0.011095219291746616,0.010498065501451492,0.012759308330714703,0.01211013924330473,0.012007786892354488,0.0,0.010206988081336021,0.011319256387650967,0.8059446215629578,0.010513504035770893,0.010652306489646435,0.011525330133736134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-11160,0.013853088952600956,0.013107506558299065,0.7616379857063293,0.015120262280106544,0.014992489479482174,0.010418012738227844,0.012744078412652016,0.014132814481854439,0.012002386152744293,0.013126781210303307,0.013300086371600628,0.014390108175575733,0.01154410932213068,0.012157064862549305,0.010135827586054802,0.012440258637070656,0.01190731581300497,0.010439681820571423,0.012032047845423222,0.010518094524741173
DM-11192,0.0,0.0,0.01064226496964693,0.010100802406668663,0.010015439242124557,0.0,0.0,0.0,0.0,0.17478513717651367,0.0,0.0,0.0,0.5062701106071472,0.0,0.17427024245262146,0.0,0.0,0.0,0.0
DM-11183,0.011095292866230011,0.010498136281967163,0.012759394012391567,0.4102945923805237,0.21108557283878326,0.0,0.010207057930529118,0.01131933182477951,0.0,0.010513574816286564,0.01065237820148468,0.011525404639542103,0.0,0.0,0.20718635618686676,0.0,0.0,0.0,0.0,0.0
DM-11217,0.0,0.0,0.010642644949257374,0.010101151652634144,0.19409304857254028,0.0,0.0,0.0,0.0,0.0,0.19206269085407257,0.0,0.0,0.0,0.0,0.4711746275424957,0.0,0.0,0.0,0.0
DM-11215,0.1840953230857849,0.0,0.010641604661941528,0.010100164450705051,0.01001481432467699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49762850999832153,0.0,0.1729486882686615,0.0,0.0
DM-11196,0.011095451191067696,0.010498286224901676,0.012759575620293617,0.012110376730561256,0.012008040212094784,0.0,0.2092883437871933,0.011319493874907494,0.0,0.010513724759221077,0.6078988909721375,0.01152556948363781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-11230,0.027547838166356087,0.026065193116664886,0.031679533421993256,0.030067700892686844,0.0298136156052351,0.020716948434710503,0.025342488661408424,0.028104091063141823,0.023867584764957428,0.02610352449119091,0.02644815295934677,0.028615737333893776,0.02295626886188984,0.02417517453432083,0.020155802369117737,0.02473832666873932,0.023678530007600784,0.5150809288024902,0.023926569148898125,0.020915966480970383
DM-11229,0.027547918260097504,0.026065271347761154,0.03167962655425072,0.030067788437008858,0.029813703149557114,0.020717008039355278,0.025342563167214394,0.028104174882173538,0.0238676555454731,0.02610360085964203,0.02644822932779789,0.02861582115292549,0.02295633777976036,0.024175245314836502,0.020155861973762512,0.02473839931190014,0.023678600788116455,0.5150795578956604,0.023926639929413795,0.020916027948260307
DM-11237,0.011095953173935413,0.01049876119941473,0.012760190293192863,0.012110925279557705,0.012008583173155785,0.0,0.010207664221525192,0.011320007033646107,0.0,0.01051420159637928,0.010653012432157993,0.011526091955602169,0.2382344901561737,0.0,0.0,0.5772945880889893,0.0,0.0,0.0,0.0
DM-11247,0.0,0.0,0.010640740394592285,0.010099314153194427,0.84016352891922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM-11245,0.0,0.0,0.0,0.0,0.15088564157485962,0.0,0.0,0.0,0.0,0.43470999598503113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908059358596802,0.0,0.0
DM-11251,0.0,0.0,0.30932754278182983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24514800310134888,0.0,0.0,0.0,0.32240378856658936,0.0,0.0,0.0,0.0,0.0
DM-11256,0.3488766551017761,0.01744297333061695,0.021200120449066162,0.02012147195637226,0.019951436668634415,0.013863896951079369,0.016959333792328835,0.018807414919137955,0.0159723199903965,0.3486238718032837,0.01769925095140934,0.019149810075759888,0.01536246296018362,0.016178160905838013,0.013488375581800938,0.016555024310946465,0.015845803543925285,0.013892733491957188,0.016011793166399002,0.01399708166718483
DM-11271,0.018435388803482056,0.017443183809518814,0.021200375631451607,0.02012171596288681,0.019951678812503815,0.34465885162353516,0.01695953868329525,0.01880764029920101,0.01597251370549202,0.34826672077178955,0.017699463292956352,0.019150041043758392,0.015362648293375969,0.016178356483578682,0.013488538563251495,0.01655522547662258,0.015845995396375656,0.013892901130020618,0.016011986881494522,0.013997250236570835
DM-11269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35315823554992676,0.0,0.0,0.0,0.0,0.3665701150894165,0.0,0.0,0.0,0.0,0.19978947937488556
DM-11280,0.34923768043518066,0.017443079501390457,0.021200260147452354,0.02012159675359726,0.019951559603214264,0.013863981701433659,0.01695943810045719,0.018807530403137207,0.01597241871058941,0.017468729987740517,0.017699358984827995,0.01914992928504944,0.015362557955086231,0.016178259626030922,0.013488458469510078,0.016555126756429672,0.34663814306259155,0.013892818242311478,0.01601189188659191,0.013997167348861694
